feature_columns,fscores
hometown_00001517,0.0
hometown_00001506,0.0
hometown_00001507,0.0
hometown_00001508,0.0
hometown_00001509,0.0
hometown_00001510,0.0
hometown_00001511,0.0
hometown_00001512,0.0
hometown_00001513,0.0
hometown_00001514,0.0
hometown_00001515,0.0
hometown_00001516,0.0
hometown_00001518,0.0
hometown_00001530,0.0
hometown_00001519,0.0
hometown_00001520,0.0
hometown_00001521,0.0
hometown_00001522,0.0
hometown_00001523,0.0
hometown_00001524,0.0
hometown_00001525,0.0
hometown_00001526,0.0
hometown_00001527,0.0
hometown_00001528,0.0
hometown_00001529,0.0
hometown_00001558,0.0
hometown_00001560,0.0
hometown_00001614,0.0
hometown_00001601,0.0
hometown_00001590,0.0
hometown_00001591,0.0
hometown_00001592,0.0
hometown_00001593,0.0
hometown_00001594,0.0
hometown_00001595,0.0
hometown_00001596,0.0
hometown_00001597,0.0
hometown_00001598,0.0
hometown_00001599,0.0
hometown_00001600,0.0
hometown_00001602,0.0
hometown_00001588,0.0
hometown_00001603,0.0
hometown_00001604,0.0
hometown_00001605,0.0
hometown_00001606,0.0
hometown_00001607,0.0
hometown_00001608,0.0
hometown_00001609,0.0
hometown_00001610,0.0
hometown_00001611,0.0
hometown_00001612,0.0
hometown_00001613,0.0
hometown_00001589,0.0
hometown_00001587,0.0
hometown_00001561,0.0
hometown_00001573,0.0
hometown_00001562,0.0
hometown_00001563,0.0
hometown_00001564,0.0
hometown_00001565,0.0
hometown_00001566,0.0
hometown_00001567,0.0
hometown_00001568,0.0
hometown_00001569,0.0
hometown_00001570,0.0
hometown_00001571,0.0
hometown_00001572,0.0
hometown_00001574,0.0
hometown_00001586,0.0
hometown_00001575,0.0
hometown_00001576,0.0
hometown_00001577,0.0
hometown_00001578,0.0
hometown_00001579,0.0
hometown_00001580,0.0
hometown_00001581,0.0
hometown_00001582,0.0
hometown_00001583,0.0
hometown_00001584,0.0
hometown_00001585,0.0
hometown_00001726,0.0
hometown_00001727,0.0
hometown_00001728,0.0
hometown_00001880,0.0
hometown_00001869,0.0
hometown_00001870,0.0
hometown_00001871,0.0
hometown_00001872,0.0
hometown_00001873,0.0
hometown_00001874,0.0
hometown_00001875,0.0
hometown_00001876,0.0
hometown_00001877,0.0
hometown_00001878,0.0
hometown_00001879,0.0
hometown_00001881,0.0
hometown_00001867,0.0
hometown_00001882,0.0
hometown_00001883,0.0
hometown_00001884,0.0
hometown_00001885,0.0
hometown_00001886,0.0
hometown_00001887,0.0
hometown_00001888,0.0
hometown_00001889,0.0
hometown_00001890,0.0
hometown_00001891,0.0
hometown_00001892,0.0
hometown_00001868,0.0
hometown_00001866,0.0
hometown_00001894,0.0
hometown_00001852,0.0
hometown_00001841,0.0
hometown_00001842,0.0
hometown_00001843,0.0
hometown_00001844,0.0
hometown_00001845,0.0
hometown_00001846,0.0
hometown_00001847,0.0
hometown_00001848,0.0
hometown_00001849,0.0
hometown_00001850,0.0
hometown_00001851,0.0
hometown_00001853,0.0
hometown_00001865,0.0
hometown_00001854,0.0
hometown_00001855,0.0
hometown_00001856,0.0
hometown_00001857,0.0
hometown_00001858,0.0
hometown_00001859,0.0
hometown_00001860,0.0
hometown_00001861,0.0
hometown_00001862,0.0
hometown_00001863,0.0
hometown_00001864,0.0
hometown_00001893,0.0
hometown_00001895,0.0
hometown_00001729,0.0
hometown_00001936,0.0
hometown_00001925,0.0
hometown_00001926,0.0
hometown_00001927,0.0
hometown_00001928,0.0
hometown_00001929,0.0
hometown_00001930,0.0
hometown_00001931,0.0
hometown_00001932,0.0
hometown_00001933,0.0
hometown_00001934,0.0
hometown_00001935,0.0
hometown_00001937,0.0
hometown_00001923,0.0
hometown_00001938,0.0
hometown_00001939,0.0
hometown_00001940,0.0
hometown_00001941,0.0
hometown_00001942,0.0
hometown_00001943,0.0
hometown_00001944,0.0
hometown_00001945,0.0
hometown_00001946,0.0
hometown_00001947,0.0
hometown_00001948,0.0
hometown_00001924,0.0
hometown_00001922,0.0
hometown_00001896,0.0
hometown_00001908,0.0
hometown_00001897,0.0
hometown_00001898,0.0
hometown_00001899,0.0
hometown_00001900,0.0
age_00000058,0.0
hometown_00001902,0.0
hometown_00001903,0.0
hometown_00001904,0.0
hometown_00001905,0.0
hometown_00001906,0.0
hometown_00001907,0.0
hometown_00001909,0.0
hometown_00001921,0.0
hometown_00001910,0.0
hometown_00001911,0.0
hometown_00001912,0.0
hometown_00001913,0.0
hometown_00001914,0.0
hometown_00001915,0.0
hometown_00001916,0.0
hometown_00001917,0.0
hometown_00001918,0.0
hometown_00001919,0.0
hometown_00001920,0.0
hometown_00001840,0.0
hometown_00001839,0.0
hometown_00001838,0.0
hometown_00001769,0.0
hometown_00001758,0.0
hometown_00001759,0.0
hometown_00001760,0.0
hometown_00001761,0.0
hometown_00001762,0.0
hometown_00001763,0.0
hometown_00001764,0.0
hometown_00001765,0.0
hometown_00001766,0.0
hometown_00001767,0.0
hometown_00001768,0.0
hometown_00001770,0.0
hometown_00001756,0.0
hometown_00001771,0.0
hometown_00001772,0.0
hometown_00001773,0.0
hometown_00001774,0.0
hometown_00001775,0.0
age_00000059,0.0
hometown_00001777,0.0
hometown_00001778,0.0
hometown_00001779,0.0
hometown_00001780,0.0
hometown_00001781,0.0
hometown_00001757,0.0
hometown_00001755,0.0
hometown_00001837,0.0
hometown_00001741,0.0
hometown_00001730,0.0
hometown_00001731,0.0
hometown_00001732,0.0
hometown_00001733,0.0
hometown_00001734,0.0
hometown_00001735,0.0
hometown_00001736,0.0
hometown_00001737,0.0
hometown_00001738,0.0
hometown_00001739,0.0
hometown_00001740,0.0
hometown_00001742,0.0
hometown_00001754,0.0
hometown_00001743,0.0
hometown_00001744,0.0
hometown_00001745,0.0
hometown_00001746,0.0
hometown_00001747,0.0
hometown_00001748,0.0
hometown_00001749,0.0
hometown_00001750,0.0
hometown_00001751,0.0
hometown_00001752,0.0
hometown_00001753,0.0
hometown_00001782,0.0
hometown_00001783,0.0
hometown_00001784,0.0
hometown_00001824,0.0
hometown_00001813,0.0
hometown_00001814,0.0
hometown_00001815,0.0
hometown_00001816,0.0
hometown_00001817,0.0
hometown_00001818,0.0
hometown_00001819,0.0
hometown_00001820,0.0
hometown_00001821,0.0
hometown_00001822,0.0
hometown_00001823,0.0
hometown_00001825,0.0
hometown_00001785,0.0
hometown_00001826,0.0
hometown_00001827,0.0
hometown_00001828,0.0
hometown_00001829,0.0
hometown_00001830,0.0
hometown_00001831,0.0
hometown_00001832,0.0
hometown_00001833,0.0
hometown_00001834,0.0
hometown_00001835,0.0
hometown_00001836,0.0
hometown_00001812,0.0
hometown_00001811,0.0
hometown_00001810,0.0
hometown_00001809,0.0
hometown_00001786,0.0
hometown_00001787,0.0
hometown_00001788,0.0
hometown_00001789,0.0
hometown_00001790,0.0
hometown_00001791,0.0
hometown_00001792,0.0
hometown_00001793,0.0
hometown_00001794,0.0
hometown_00001795,0.0
hometown_00001796,0.0
hometown_00001797,0.0
hometown_00001798,0.0
hometown_00001799,0.0
hometown_00001800,0.0
hometown_00001801,0.0
hometown_00001802,0.0
hometown_00001803,0.0
hometown_00001804,0.0
hometown_00001805,0.0
hometown_00001806,0.0
hometown_00001807,0.0
hometown_00001808,0.0
hometown_00002397,0.0
hometown_00002398,0.0
hometown_00002399,0.0
age_00000036,0.0
age_00000037,0.0
hometown_00002989,0.0
hometown_00002990,0.0
hometown_00002991,0.0
hometown_00002992,0.0
hometown_00002993,0.0
hometown_00002994,0.0
hometown_00002995,0.0
hometown_00002996,0.0
hometown_00002997,0.0
hometown_00002998,0.0
hometown_00003000,0.0
hometown_00002986,0.0
hometown_00003001,0.0
age_00000035,0.0
hometown_00003003,0.0
hometown_00003004,0.0
hometown_00003005,0.0
hometown_00003006,0.0
hometown_00003007,0.0
hometown_00003008,0.0
hometown_00003009,0.0
hometown_00003010,0.0
hometown_00003011,0.0
hometown_00002987,0.0
hometown_00002985,0.0
hometown_00003013,0.0
hometown_00002971,0.0
hometown_00002960,0.0
hometown_00002961,0.0
hometown_00002962,0.0
hometown_00002963,0.0
hometown_00002964,0.0
hometown_00002965,0.0
hometown_00002966,0.0
hometown_00002967,0.0
hometown_00002968,0.0
hometown_00002969,0.0
age_00000038,0.0
hometown_00002972,0.0
hometown_00002984,0.0
hometown_00002973,0.0
hometown_00002974,0.0
hometown_00002975,0.0
hometown_00002976,0.0
hometown_00002977,0.0
hometown_00002978,0.0
hometown_00002979,0.0
hometown_00002980,0.0
hometown_00002981,0.0
hometown_00002982,0.0
hometown_00002983,0.0
hometown_00003012,0.0
hometown_00003014,0.0
hometown_00002958,0.0
hometown_00003055,0.0
hometown_00003044,0.0
hometown_00003045,0.0
hometown_00003046,0.0
hometown_00003047,0.0
hometown_00003048,0.0
hometown_00003049,0.0
hometown_00003050,0.0
hometown_00003051,0.0
hometown_00003052,0.0
hometown_00003053,0.0
hometown_00003054,0.0
hometown_00003056,0.0
hometown_00003042,0.0
age_00000032,0.0
hometown_00003058,0.0
age_00000031,0.0
hometown_00003060,0.0
hometown_00003061,0.0
hometown_00003062,0.0
hometown_00003063,0.0
hometown_00003064,0.0
hometown_00003065,0.0
hometown_00003066,0.0
hometown_00003067,0.0
hometown_00003043,0.0
age_00000033,0.0
hometown_00003015,0.0
hometown_00003027,0.0
hometown_00003016,0.0
hometown_00003017,0.0
hometown_00003018,0.0
hometown_00003019,0.0
hometown_00003020,0.0
hometown_00003021,0.0
hometown_00003022,0.0
hometown_00003023,0.0
hometown_00003024,0.0
hometown_00003025,0.0
hometown_00003026,0.0
hometown_00003028,0.0
hometown_00003040,0.0
hometown_00003029,0.0
hometown_00003030,0.0
hometown_00003031,0.0
hometown_00003032,0.0
hometown_00003033,0.0
hometown_00003034,0.0
hometown_00003035,0.0
age_00000034,0.0
hometown_00003037,0.0
hometown_00003038,0.0
hometown_00003039,0.0
hometown_00002959,0.0
hometown_00002957,0.0
hometown_00002846,0.0
hometown_00002887,0.0
hometown_00002876,0.0
hometown_00002877,0.0
hometown_00002878,0.0
hometown_00002879,0.0
hometown_00002880,0.0
hometown_00002881,0.0
hometown_00002882,0.0
hometown_00002883,0.0
hometown_00002884,0.0
hometown_00002885,0.0
hometown_00002886,0.0
hometown_00002888,0.0
hometown_00002874,0.0
hometown_00002889,0.0
hometown_00002890,0.0
hometown_00002891,0.0
hometown_00002892,0.0
hometown_00002893,0.0
hometown_00002894,0.0
hometown_00002895,0.0
hometown_00002896,0.0
hometown_00002897,0.0
hometown_00002898,0.0
hometown_00002899,0.0
hometown_00002875,0.0
hometown_00002873,0.0
hometown_00002901,0.0
hometown_00002859,0.0
hometown_00002848,0.0
hometown_00002849,0.0
hometown_00002850,0.0
hometown_00002851,0.0
hometown_00002852,0.0
hometown_00002853,0.0
hometown_00002854,0.0
hometown_00002855,0.0
hometown_00002856,0.0
hometown_00002857,0.0
hometown_00002858,0.0
hometown_00002860,0.0
hometown_00002872,0.0
hometown_00002861,0.0
hometown_00002862,0.0
hometown_00002863,0.0
hometown_00002864,0.0
hometown_00002865,0.0
hometown_00002866,0.0
hometown_00002867,0.0
hometown_00002868,0.0
hometown_00002869,0.0
age_00000041,0.0
hometown_00002871,0.0
hometown_00002900,0.0
hometown_00002902,0.0
hometown_00002956,0.0
hometown_00002943,0.0
hometown_00002932,0.0
hometown_00002933,0.0
hometown_00002934,0.0
hometown_00002935,0.0
hometown_00002936,0.0
hometown_00002937,0.0
hometown_00002938,0.0
hometown_00002939,0.0
hometown_00002940,0.0
hometown_00002941,0.0
hometown_00002942,0.0
hometown_00002944,0.0
hometown_00002930,0.0
hometown_00002945,0.0
hometown_00002946,0.0
hometown_00002947,0.0
hometown_00002948,0.0
hometown_00002949,0.0
hometown_00002950,0.0
hometown_00002951,0.0
hometown_00002952,0.0
hometown_00002953,0.0
hometown_00002954,0.0
hometown_00002955,0.0
hometown_00002931,0.0
hometown_00002929,0.0
hometown_00002903,0.0
hometown_00002915,0.0
hometown_00002904,0.0
hometown_00002905,0.0
hometown_00002906,0.0
hometown_00002907,0.0
hometown_00002908,0.0
hometown_00002909,0.0
hometown_00002910,0.0
hometown_00002911,0.0
hometown_00002912,0.0
hometown_00002913,0.0
hometown_00002914,0.0
hometown_00002916,0.0
hometown_00002928,0.0
age_00000040,0.0
hometown_00002918,0.0
hometown_00002919,0.0
hometown_00002920,0.0
hometown_00002921,0.0
hometown_00002922,0.0
age_00000039,0.0
hometown_00002924,0.0
hometown_00002925,0.0
hometown_00002926,0.0
hometown_00002927,0.0
hometown_00003068,0.0
hometown_00003069,0.0
hometown_00003070,0.0
age_00000025,0.0
hometown_00003211,0.0
hometown_00003212,0.0
hometown_00003213,0.0
hometown_00003214,0.0
hometown_00003215,0.0
hometown_00003216,0.0
hometown_00003217,0.0
hometown_00003218,0.0
hometown_00003219,0.0
hometown_00003220,0.0
hometown_00003221,0.0
hometown_00003223,0.0
hometown_00003209,0.0
hometown_00003224,0.0
hometown_00003225,0.0
hometown_00003226,0.0
hometown_00003227,0.0
hometown_00003228,0.0
hometown_00003229,0.0
hometown_00003230,0.0
hometown_00003231,0.0
hometown_00003232,0.0
hometown_00003233,0.0
hometown_00003234,0.0
hometown_00003210,0.0
hometown_00003208,0.0
hometown_00003236,0.0
hometown_00003194,0.0
hometown_00003183,0.0
hometown_00003184,0.0
hometown_00003185,0.0
hometown_00003186,0.0
hometown_00003187,0.0
hometown_00003188,0.0
hometown_00003189,0.0
hometown_00003190,0.0
hometown_00003191,0.0
hometown_00003192,0.0
hometown_00003193,0.0
hometown_00003195,0.0
hometown_00003207,0.0
hometown_00003196,0.0
hometown_00003197,0.0
hometown_00003198,0.0
hometown_00003199,0.0
hometown_00003200,0.0
hometown_00003201,0.0
hometown_00003202,0.0
hometown_00003203,0.0
hometown_00003204,0.0
age_00000026,0.0
hometown_00003206,0.0
hometown_00003235,0.0
hometown_00003237,0.0
hometown_00003071,0.0
hometown_00003278,0.0
age_00000024,0.0
hometown_00003268,0.0
hometown_00003269,0.0
hometown_00003270,0.0
hometown_00003271,0.0
hometown_00003272,0.0
hometown_00003273,0.0
hometown_00003274,0.0
hometown_00003275,0.0
hometown_00003276,0.0
hometown_00003277,0.0
age_00000023,0.0
hometown_00003265,0.0
hometown_00003280,0.0
hometown_00003281,0.0
hometown_00003282,0.0
hometown_00003283,0.0
hometown_00003284,0.0
hometown_00003285,0.0
hometown_00003286,0.0
hometown_00003287,0.0
hometown_00003288,0.0
hometown_00003289,0.0
age_00000022,0.0
hometown_00003266,0.0
hometown_00003264,0.0
hometown_00003238,0.0
hometown_00003250,0.0
hometown_00003239,0.0
hometown_00003240,0.0
hometown_00003241,0.0
hometown_00003242,0.0
hometown_00003243,0.0
hometown_00003244,0.0
hometown_00003245,0.0
hometown_00003246,0.0
hometown_00003247,0.0
hometown_00003248,0.0
hometown_00003249,0.0
hometown_00003251,0.0
hometown_00003263,0.0
hometown_00003252,0.0
hometown_00003253,0.0
hometown_00003254,0.0
hometown_00003255,0.0
hometown_00003256,0.0
hometown_00003257,0.0
hometown_00003258,0.0
hometown_00003259,0.0
hometown_00003260,0.0
hometown_00003261,0.0
hometown_00003262,0.0
hometown_00003182,0.0
hometown_00003181,0.0
hometown_00003180,0.0
hometown_00003111,0.0
hometown_00003100,0.0
hometown_00003101,0.0
hometown_00003102,0.0
hometown_00003103,0.0
hometown_00003104,0.0
hometown_00003105,0.0
hometown_00003106,0.0
hometown_00003107,0.0
hometown_00003108,0.0
hometown_00003109,0.0
hometown_00003110,0.0
hometown_00003112,0.0
hometown_00003098,0.0
hometown_00003113,0.0
hometown_00003114,0.0
hometown_00003115,0.0
hometown_00003116,0.0
hometown_00003117,0.0
hometown_00003118,0.0
hometown_00003119,0.0
hometown_00003120,0.0
hometown_00003121,0.0
hometown_00003122,0.0
hometown_00003123,0.0
hometown_00003099,0.0
hometown_00003097,0.0
hometown_00003179,0.0
hometown_00003083,0.0
hometown_00003072,0.0
hometown_00003073,0.0
hometown_00003074,0.0
hometown_00003075,0.0
hometown_00003076,0.0
hometown_00003077,0.0
hometown_00003078,0.0
hometown_00003079,0.0
hometown_00003080,0.0
hometown_00003081,0.0
hometown_00003082,0.0
hometown_00003084,0.0
hometown_00003096,0.0
hometown_00003085,0.0
hometown_00003086,0.0
hometown_00003087,0.0
hometown_00003088,0.0
hometown_00003089,0.0
hometown_00003090,0.0
hometown_00003091,0.0
hometown_00003092,0.0
hometown_00003093,0.0
hometown_00003094,0.0
hometown_00003095,0.0
hometown_00003124,0.0
hometown_00003125,0.0
hometown_00003126,0.0
hometown_00003166,0.0
hometown_00003155,0.0
hometown_00003156,0.0
hometown_00003157,0.0
hometown_00003158,0.0
hometown_00003159,0.0
hometown_00003160,0.0
hometown_00003161,0.0
hometown_00003162,0.0
hometown_00003163,0.0
hometown_00003164,0.0
hometown_00003165,0.0
hometown_00003167,0.0
hometown_00003127,0.0
hometown_00003168,0.0
hometown_00003169,0.0
hometown_00003170,0.0
hometown_00003171,0.0
hometown_00003172,0.0
hometown_00003173,0.0
hometown_00003174,0.0
hometown_00003175,0.0
age_00000027,0.0
hometown_00003177,0.0
hometown_00003178,0.0
hometown_00003154,0.0
hometown_00003153,0.0
age_00000028,0.0
hometown_00003151,0.0
hometown_00003128,0.0
hometown_00003129,0.0
hometown_00003130,0.0
hometown_00003131,0.0
hometown_00003132,0.0
hometown_00003133,0.0
hometown_00003134,0.0
hometown_00003135,0.0
hometown_00003136,0.0
hometown_00003137,0.0
hometown_00003138,0.0
hometown_00003139,0.0
hometown_00003140,0.0
hometown_00003141,0.0
hometown_00003142,0.0
hometown_00003143,0.0
age_00000030,0.0
hometown_00003145,0.0
hometown_00003146,0.0
age_00000029,0.0
hometown_00003148,0.0
hometown_00003149,0.0
hometown_00003150,0.0
hometown_00002847,0.0
hometown_00002845,0.0
hometown_00002400,0.0
hometown_00002552,0.0
hometown_00002541,0.0
hometown_00002542,0.0
hometown_00002543,0.0
hometown_00002544,0.0
hometown_00002545,0.0
hometown_00002546,0.0
hometown_00002547,0.0
hometown_00002548,0.0
hometown_00002549,0.0
hometown_00002550,0.0
hometown_00002551,0.0
hometown_00002553,0.0
hometown_00002539,0.0
hometown_00002554,0.0
hometown_00002555,0.0
hometown_00002556,0.0
hometown_00002557,0.0
hometown_00002558,0.0
hometown_00002559,0.0
hometown_00002560,0.0
